Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
K03350, 2.7324453810706473e-10, 0.8852459016393438, 0.0000139373602925, 0.0000380782591019, 0.0000832860138876, 0.000190603710208, 0.000264331436893, 0.0000139373602925, 0.000459087730205, 0.000908581458989, 0.00138258459974, 62
K02667, 2.7324453810706473e-10, 0.8852459016393438, 0.0000145983035009, 0.0000404731495618, 0.0000650059422935, 0.0000788829954438, 0.000159562003701, 0.0000145983035009, 0.000299020229209, 0.000536223390991, 0.000767937613493, 62
K07107, 2.7324453810706473e-10, 0.8852459016393438, 0.0000260071833845, 0.0000516871728114, 0.000086405185125, 0.000115229304017, 0.000238391177502, 0.0000260071833845, 0.000321159853676, 0.000486671996281, 0.00059049509395, 62
K07678, 2.7324453810706473e-10, 0.8852459016393438, 0.00000798148477741, 0.0000255534306726, 0.0000459864590853, 0.000150595868002, 0.000175314638531, 0.00000798148477741, 0.000272056178552, 0.000475704246194, 0.000702619045826, 62
K05785, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0.00000776593088879, 0.0000413289147797, 0.0000898851071992, 0, 0.000208435881643, 0.000395073366068, 0.000627471802542, 55
K07677, 2.7324453810706473e-10, 0.8852459016393438, 0.0000013841142932, 0.00000810179567245, 0.0000288813270274, 0.0000441115006513, 0.00010255165559, 0.0000013841142932, 0.000201922030056, 0.000315796925964, 0.000433353466789, 62
K08307, 2.7324453810706473e-10, 0.8852459016393438, 0.00000247437492472, 0.0000226819975582, 0.0000331055135093, 0.0000471324439513, 0.000073870088398, 0.00000247437492472, 0.000168908084256, 0.000304903591282, 0.00038612698641, 62
K01993, 2.7324453810706473e-10, 0.8852459016393438, 0.00000377759960278, 0.0000139088477699, 0.0000725337447372, 0.000124607646096, 0.000145417994068, 0.00000377759960278, 0.000283834904869, 0.000413378689327, 0.000583880980968, 62
K03442, 2.7324453810706473e-10, 0.8852459016393438, 0.000199537042786, 0.000237848697622, 0.000284892918647, 0.000332451122517, 0.000361069474794, 0.0000277961710798, 0.00041139923591, 0.000509663754455, 0.000595744104891, 62
K10742, 3.1261382371639e-10, 0.881794650560828, 0, 0.00000151371259762, 0.0000089523363671, 0.0000164327080145, 0.0000321065714106, 0, 0.0000647160799365, 0.000116385089526, 0.000209211330154, 61
K02651, 3.1261382371639e-10, 0.881794650560828, 0, 0, 0, 0.00000211471999502, 0.0000195985677702, 0, 0.0000386634185797, 0.0000780585387129, 0.000126523082099, 50
K01137, 3.1261382371639e-10, 0.881794650560828, 7.68533923552e-7, 0.0000298895279784, 0.0000720027920064, 0.000132792458528, 0.000432653752227, 7.68533923552e-7, 0.000474295035706, 0.000911374415238, 0.00173507762094, 62
